,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL
10912,10912,Mary Mary,0.11322,0.7384000000000002,216530.8,0.6412,0.000205998,0.4358000000000001,-6.6930000000000005,0.08512,113.7056,0.6933999999999998,48.2,11,1,10,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']","['Family Affair', 'Just Fine', 'Real Love', 'Be Without You - Kendu Mix', 'One', 'As', 'Mary Jane (All Night Long)', 'Always', 'Sweet Thing', 'I Can Love You']",2648699,74,1XkoF8ryArs86LZvFOkbyr,https://i.scdn.co/image/571753934f6679837e4f74ffc597484204542145
14095,14095,Romeo Santos,0.3735936170212766,0.7673191489361703,237806.9148936169,0.7157872340425531,2.859574468085107e-07,0.1717212765957446,-4.958702127659576,0.0588510638297872,120.8189361702128,0.7686808510638297,67.61702127659575,5,0,47,"['bachata', 'latin', 'tropical']","['Fan de Tus Fotos', 'La Mejor Versión de Mi - Remix', 'Propuesta Indecente', 'Ella Quiere Beber - Remix', 'Sobredosis (feat. Ozuna)', 'Eres Mía', 'Imitadora', 'Aullando', 'Sigues Con El - Remix', 'Odio (feat. Drake)']",12566804,85,5lwmRuXgjX8xIwlnauTZIP,https://i.scdn.co/image/41c59c41d71f2bb74a5c2da96fd980052869bbde
7300,7300,Iggy Azalea,0.0546771428571428,0.7392857142857142,207022.5,0.7185714285714283,6.228714285714286e-05,0.1835285714285714,-5.481071428571428,0.0911071428571428,128.49578571428572,0.4023571428571429,60.71428571428572,1,1,14,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']","['Fancy', 'Kream (feat. Tyga)', 'Sip It', 'Black Widow', 'Started', 'Lola', 'Sally Walker', 'Go Hard or Go Home', 'Team', 'Pretty Girls']",5459434,76,5yG7ZAZafVaAlMTeBybKAL,https://i.scdn.co/image/ab6761610000e5ebe3702d7705b59ec83f9b3074
18222,18222,Wet,0.638,0.62,174093.0,0.193,0.0136,0.107,-13.404000000000002,0.0439,129.97899999999998,0.155,57.0,0,1,2,['texas country'],"['February 28, 2016', 'Something to Talk About', 'Kuntry & Wistern', 'Drunk Driving', 'Good Die Young', 'Ragweed', 'Austin', 'Love', 'Happier Alone (feat. Koe Wetzel)', 'Forever']",191291,70,1Tie3AZgLQZqYEp8Fv4zOZ,https://i.scdn.co/image/71a60e2b88178547ecc92152d3d3d6803bcd489d
18223,18223,Wet Wet Wet,0.35,0.5903333333333335,259853.33333333328,0.5916666666666667,0.0,0.1081,-11.572666666666665,0.0313,127.046,0.6923333333333334,55.33333333333334,6,1,6,['texas country'],"['February 28, 2016', 'Something to Talk About', 'Kuntry & Wistern', 'Drunk Driving', 'Good Die Young', 'Ragweed', 'Austin', 'Love', 'Happier Alone (feat. Koe Wetzel)', 'Forever']",191291,70,1Tie3AZgLQZqYEp8Fv4zOZ,https://i.scdn.co/image/71a60e2b88178547ecc92152d3d3d6803bcd489d
4402,4402,Dino,0.33,0.795,229533.0,0.353,7.39e-06,0.314,-13.682,0.0777,127.836,0.7559999999999999,0.0,11,0,2,['latin pop'],"['Feel the Pain', 'Just Like Heaven', ""Start Choppin'"", 'Garden', 'Freak Scene', 'I Ran Away', 'Little Fury Things', 'The Wagon', 'Out There', 'Crumble']",370075,58,267VY6GX5LyU5c9M85ECZQ,https://i.scdn.co/image/0886ccb2ca3460defae0cb43616fbdc853da6797
4404,4404,Dinosaur,0.0549,0.753,181698.0,0.8320000000000001,0.3929999999999999,0.104,-7.9460000000000015,0.0397,126.809,0.912,38.0,0,0,2,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']","['Feel the Pain', 'Just Like Heaven', ""Start Choppin'"", 'Garden', 'Freak Scene', 'I Ran Away', 'Little Fury Things', 'The Wagon', 'Out There', 'Crumble']",370075,58,267VY6GX5LyU5c9M85ECZQ,https://i.scdn.co/image/0886ccb2ca3460defae0cb43616fbdc853da6797
4405,4405,Dinosaur Jr.,0.0168282222222222,0.2213611111111111,255794.1111111111,0.9257777777777776,0.1024011333333333,0.2498111111111111,-5.353500000000001,0.0932555555555555,141.10883333333334,0.4032888888888889,38.44444444444444,0,1,36,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']","['Feel the Pain', 'Just Like Heaven', ""Start Choppin'"", 'Garden', 'Freak Scene', 'I Ran Away', 'Little Fury Things', 'The Wagon', 'Out There', 'Crumble']",370075,58,267VY6GX5LyU5c9M85ECZQ,https://i.scdn.co/image/0886ccb2ca3460defae0cb43616fbdc853da6797
12158,12158,Nina Simone,0.7816218623481779,0.4443437246963571,226507.6862348178,0.329497044534413,0.0419761624696356,0.2786777327935223,-13.484997975708506,0.0574334008097166,114.45197773279344,0.4555153846153842,28.7834008097166,9,1,494,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']","['Feeling Good', 'My Baby Just Cares for Me - 2013 Remastered Version', 'I Put A Spell On You', 'Baltimore', 'I Wish I Knew How It Would Feel to Be Free', 'Sinnerman', 'Here Comes the Sun', ""Don't Let Me Be Misunderstood"", 'Lilac Wine', ""Sinnerman - Felix Da Housecat's Heavenly House Mix""]",2140089,73,7G1GBhoKtEPnP86X2PvEYO,https://i.scdn.co/image/4fc7c2ed92b3abc1f8c08ec3e8d70caf630ce1ce
5358,5358,Eva Cassidy,0.8184285714285714,0.4754285714285714,264529.4285714286,0.1744571428571428,0.0050890942857142,0.1928142857142857,-14.140714285714283,0.0352571428571428,135.0447142857143,0.308,50.71428571428572,10,1,14,"['adult standards', 'folk', 'lilith', 'mellow gold', 'vocal jazz']","['Fields Of Gold', 'Songbird', 'Time After Time', 'Over the Rainbow', 'Imagine', ""Kathy's Song"", 'Autumn Leaves', 'Wade In The Water', 'True Colors', 'At Last']",331126,62,6fNmOWQzfOVyHLQ2UqUQew,https://i.scdn.co/image/a85d375a92fb2bd2366bf384c9c98d364c768438
13336,13336,Purity Ring,0.0182,0.609,209760.0,0.797,8.68e-06,0.434,-4.45,0.0404,130.053,0.4,57.0,5,0,2,"['art pop', 'canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']","['Fineshrine', 'Better Off Alone', 'begin again', 'stardew', 'Obedear', 'Lofticries', 'bodyache', 'push pull', 'peacefall', 'pink lightning']",537071,59,1TtJ8j22Roc24e2Jx3OcU4,https://i.scdn.co/image/184e0129877999ec5541c123117cffeca5e9efaf
3436,3436,Conrad Sewell,0.3929999999999999,0.7040000000000001,271640.0,0.634,3.17e-05,0.0952,-7.374,0.0428,113.927,0.411,76.0,11,0,2,"['australian pop', 'australian talent show']","['Firestone', 'Taste The Feeling (Avicii Vs. Conrad Sewell)', 'Firestone - Live Acoustic Version', 'Healing Hands', 'Start Again', 'Hold Me Up', 'Changing', 'Firestone - Acoustic', 'Remind Me', 'Sex, Love & Water']",99245,67,1rw8ZTLnDHd74TWDDukjVi,https://i.scdn.co/image/15d79bc761a9bb572fadad1f0e10ffb122aa0305
16019,16019,Tee Grizzley,0.1596,0.7453333333333334,248213.16666666663,0.6656666666666666,0.0,0.1262833333333333,-6.128666666666668,0.2263666666666667,116.36216666666668,0.5178333333333334,69.5,7,1,6,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['First Day Out', 'From The D To The A (feat. Lil Yachty)', 'White Lows Off Designer (feat. Lil Durk)', 'Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly)', 'Robbery Part Two', 'Fuck It Off (feat. Chris Brown)', 'Late Night Calls', 'No Effort', 'Satish', '2 Vaults (feat. Lil Yachty)']",2334737,74,6AUl0ykLLpvTktob97x9hO,https://i.scdn.co/image/ab6761610000e5eb20820774c83ce7943a222666
14603,14603,Scotty McCreery,0.1899714285714286,0.5461428571428572,227708.57142857145,0.6844285714285716,1.4035714285714284e-05,0.1168571428571428,-6.079999999999999,0.0389857142857142,132.2952857142857,0.449,57.14285714285714,9,1,14,"['contemporary country', 'country', 'country road', 'modern country rock']","['Five More Minutes', 'This Is It', 'In Between', 'You Time', 'See You Tonight', 'Feelin’ It', 'The Trouble With Girls', 'I Love You This Big', 'Forget To Forget You', 'Home in My Mind']",703251,63,6ZV6lGY0prbqpTD0Md8i29,https://i.scdn.co/image/9823a02857450870b5353ef8d676b02965aafd4f
16493,16493,The Floaters,0.2615,0.5660000000000001,482020.0,0.624,0.00038993,0.166,-11.364,0.0271,96.2915,0.742,42.0,7,1,4,"['classic soul', 'quiet storm']","['Float On - Single Version', 'Float On', ""You Don't Have To Say You Love Me"", 'I Am So Glad I Took My Time', 'No Stronger Love', 'Got To Find A Way', 'Take One Step At A Time', 'I Bet You Get The One You Love', 'Everything Happens For A Reason']",13697,40,6GpuL6WNTOVhmMl6lZbiKS,https://i.scdn.co/image/ab67616d0000b273213a9d709a01df3f54f61776
11678,11678,Mouse,0.308,0.465,312000.0,0.7559999999999999,0.0461,0.0818,-4.114,0.0314,95.035,0.128,0.0,8,1,2,"['alternative rock', 'dance-punk', 'double drumming', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']","['Float On', 'Dashboard', 'Missed the Boat', 'Lampshades on Fire', 'The World At Large', 'Gravity Rides Everything', 'Ocean Breathes Salty', 'Dramamine', '3rd Planet', 'The Ground Walks, with Time in a Box']",1158488,68,1yAwtBaoHLEDWAnWR87hBT,https://i.scdn.co/image/8bcf9f456159824e1347456361845f21679e8bbf
3499,3499,Count Basie Orchestra,0.7903333333333333,0.4623333333333333,251053.0,0.3675,0.6606666666666666,0.1088666666666666,-14.205666666666668,0.0690666666666666,109.23333333333332,0.6266666666666667,39.333333333333336,8,1,3,"['adult standards', 'big band', 'swing']","['Fly Me To The Moon (In Other Words)', 'The Best Is Yet To Come', 'Dream A Little Dream Of Me', 'Splanky', 'Rusty Dusty Blues', 'Topsy', 'More (Theme From Mondo Cane)', 'Pennies From Heaven', 'Alright, Okay, You Win', ""Are You Havin' Any Fun?""]",276983,66,2jFZlvIea42ZvcCw4OeEdA,https://i.scdn.co/image/4f5e6383a803df41153fd871f6d0d0af7b9f08a0
18022,18022,Viola,0.601,0.317,206657.0,0.244,0.0607,0.163,-16.583,0.0296,98.669,0.228,0.0,5,1,2,"['english indie rock', 'modern rock', 'rock', 'warrington indie']","['Foi Um Rio Que Passou Em Minha Vida', 'Timoneiro', 'Canta, Canta Minha Gente', 'Coração Leviano - Ao Vivo', 'Meu Mundo É Hoje (Eu Sou Assim)', 'Perdoa', 'Argumento', 'No Pagode Do Vavá', 'Coração Leviano', 'Maioria Sem Nenhum']",241309,55,0t2xdTxRXnffsmpMamH8Ls,https://i.scdn.co/image/1ad7f58f0518cb03ab2880fffc6edcf64cfeca05
18793,18793,god,0.705,0.745,255840.0,0.5579999999999999,0.0,0.429,-6.768,0.154,80.002,0.5770000000000001,38.0,4,1,2,"['miami hip hop', 'underground hip hop']","['Foot Fungus', 'Faucet Failure', 'Nuketown (feat. Juice WRLD)', 'Take A Step Back', 'Unbothered', 'Catch Me Outside', 'E-ER (feat. Danny Towers & Lil Yachty)', 'Burn The Hoods', 'BabyWipe', 'Achoo']",4087652,81,2rhFzFmezpnW82MNqEKVry,https://i.scdn.co/image/9646d5c6456f8d0ceef51791383ae0ccb9cc1675
16534,16534,The Go-Go's,0.1184788214285714,0.5355714285714285,195978.1785714285,0.8197499999999998,0.0090238067857142,0.1288607142857143,-8.497464285714285,0.0434714285714285,147.4761071428572,0.7639642857142859,34.714285714285715,2,1,56,"['miami hip hop', 'underground hip hop']","['Foot Fungus', 'Faucet Failure', 'Nuketown (feat. Juice WRLD)', 'Take A Step Back', 'Unbothered', 'Catch Me Outside', 'E-ER (feat. Danny Towers & Lil Yachty)', 'Burn The Hoods', 'BabyWipe', 'Achoo']",4087652,81,2rhFzFmezpnW82MNqEKVry,https://i.scdn.co/image/9646d5c6456f8d0ceef51791383ae0ccb9cc1675
7664,7664,James Horner,0.6968316393442622,0.1785655737704918,290884.81967213115,0.1176327868852459,0.7358502622950819,0.1179803278688524,-24.65775409836064,0.0422852459016393,113.01221311475412,0.0579885245901639,41.8688524590164,5,1,61,['soundtrack'],"['For The Love Of A Princess', 'A Gift Of A Thistle', 'Rose', 'The Ludlows', 'Becoming one of ""The People"" Becoming one with Neytiri', 'Rooftop Kiss', 'Hymn to the Sea', 'My Heart Will Go On - Love Theme from ""Titanic""', 'The Portrait', 'Main Title']",240141,70,3PhL2Vdao2v8SS8AptuhAr,https://i.scdn.co/image/cf3b34dae12d2d8147b8c2b39387047778d587e3
10306,10306,Luke Combs,0.1729833962264151,0.5527169811320755,211239.924528302,0.7203962264150944,1.2235094339622642e-05,0.1860528301886792,-6.003622641509434,0.0451169811320754,129.1724716981132,0.561622641509434,68.94339622641509,6,1,53,['contemporary country'],"['Forever After All', 'Beautiful Crazy', 'Better Together', 'When It Rains It Pours', 'Beer Never Broke My Heart', 'Hurricane', 'She Got the Best of Me', ""Even Though I'm Leaving"", ""Lovin' On You"", '1, 2 Many']",4755356,85,718COspgdWOnwOFpJHRZHS,https://i.scdn.co/image/acce941dc4539e589d2ee931e8cfe036993935ce
10302,10302,Luke,0.0399,0.8009999999999999,279933.0,0.765,8.35e-06,0.429,-11.968,0.203,138.05200000000002,0.624,37.0,6,0,2,['contemporary country'],"['Forever After All', 'Beautiful Crazy', 'Better Together', 'When It Rains It Pours', 'Beer Never Broke My Heart', 'Hurricane', 'She Got the Best of Me', ""Even Though I'm Leaving"", ""Lovin' On You"", '1, 2 Many']",4755356,85,718COspgdWOnwOFpJHRZHS,https://i.scdn.co/image/acce941dc4539e589d2ee931e8cfe036993935ce
3543,3543,Creedence Clearwater Revival,0.1204521248945146,0.5937637130801688,218326.3839662448,0.6577383966244728,0.1325471776371307,0.2346118143459916,-9.597375527426168,0.0454738396624472,126.17838818565411,0.7272827004219408,43.9240506329114,2,1,237,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']","['Fortunate Son', 'Have You Ever Seen The Rain', 'Bad Moon Rising', 'Down On The Corner', 'Up Around The Bend', ""Lookin' Out My Back Door"", ""Who'll Stop The Rain"", 'Proud Mary', 'Green River', 'Run Through The Jungle']",4202342,81,3IYUhFvPQItj6xySrBmZkd,https://i.scdn.co/image/a02c89d6abef58ad10832020c06f6a8a38dd9a32
12806,12806,Paul McCartney,0.3948732962962962,0.5599629629629631,223028.74691358025,0.4895407407407407,0.176596810617284,0.2162592592592592,-11.4630925925926,0.0497253086419753,120.10095679012343,0.5705395061728397,39.129629629629626,9,1,162,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']","['FourFiveSeconds', 'The Kiss Of Venus (Dominic Fike)', 'Maybe I’m Amazed - Remastered 2011', 'Say Say Say - Remastered 2015', 'Find My Way (feat. Beck)', 'Ebony And Ivory - Remixed 2015', 'Hope Of Deliverance', 'Wonderful Christmastime - Edited Version / Remastered 2011', 'Uncle Albert / Admiral Halsey - Medley / Remastered 2012', 'Another Day - Remastered 2012']",3462408,75,4STHEaNw4mPZ2tzheohgXB,https://i.scdn.co/image/144e83691af185e352e4bab7fd396f94ca285204
285,285,Adina Howard,0.08544,0.6932,260191.6,0.6642,2.34e-06,0.12536,-8.048599999999999,0.07064,94.4144,0.5716000000000001,34.2,11,0,5,"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']","['Freak Like Me', 'T-Shirts & Panties feat. Jamie Foxx', 'Nasty Grind', 'Freak Like Me - Riton Club Edit', 'Freak Like Me - Riton Remix', ""It's All About You"", 'Freak Like Me - Radio Edit', 'Do You Wanna Ride?', 'Buttnaked', 'Baby Come Over']",260143,51,266SmBZTt4zRzaKEANWbfQ,https://i.scdn.co/image/e1a6994d4b3f6860c822a4d8e2e5b3d8e5910f1e
16444,16444,The Edgar Winter Group,0.4404499999999999,0.6392499999999999,213426.625,0.6351249999999999,0.22539962625,0.288625,-13.114875,0.0624,111.311625,0.6549999999999999,32.5,9,1,16,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'soft rock']","['Free Ride', 'Frankenstein', 'Frankenstein - Single Version', 'Autumn', ""Hangin' Around"", 'We All Had a Real Good Time', 'Alta Mira', ""Rock 'N' Roll Boogie Woogie Blues"", 'Tobacco Road', 'Easy Street']",164306,51,7j9PMegEgVN1fNp8NZXNCI,https://i.scdn.co/image/514ad3b85d740fc3193282b97dfbcad722963f55
10402,10402,M.I.K.E. Push,0.0003233333333333,0.4970000000000001,75800.0,0.89,0.927,0.4516666666666666,-7.898,0.1005666666666666,133.99066666666667,0.2179666666666666,4.333333333333333,4,0,3,['uplifting trance'],"['Friends Of The Light', 'Inhale', 'Hope Is Everything', 'Starcraft', 'Meraki - Extended Mix', 'Milestone', 'Blue Encounter', 'Hope Is Everything - Extended Mix', 'Zenith (Destinations 13)', 'Juno - Radio Edit']",6438,30,1FLWivyoqKrhsxokChtUnI,https://i.scdn.co/image/b243fc09d6f4d17e530b191c1404e84d98d9da6a
2965,2965,Chase Atlantic,0.0924,0.5394,215993.0,0.6651999999999999,6.128000000000001e-06,0.1457,-6.1480000000000015,0.0563,123.5086,0.22904,70.2,10,1,10,"['electropop', 'indie poptimism', 'modern rock', 'pop']","['Friends', 'Into It', 'Swim', 'Slow Down', 'Okay', 'Moonlight', 'Right Here', 'Falling', 'Church', 'Numb to the Feeling']",928656,78,7cYEt1pqMgXJdq00hAwVpT,https://i.scdn.co/image/094b8f843fe1caeb0228558acd6350d3be136aaf
5128,5128,"Emerson, Lake & Palmer",0.2871108196721312,0.4179180327868852,455980.0491803279,0.4665442622950822,0.2294115180327869,0.2455442622950819,-14.482786885245895,0.0462967213114754,117.26755737704914,0.4138327868852458,32.67213114754098,7,1,61,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']","['From the Beginning - 2015 - Remaster', 'Lucky Man - 2012 Remastered Version', 'Fanfare for the Common Man - Single Edit', ""C'est La Vie - 2017 Remastered Version"", 'Karn Evil 9 1st Impression, Pt. 2 - Alternate Version', 'Still...You Turn Me On - 2014 Remastered Version', 'Trilogy - Remastered', 'Peter Gunn Theme', 'Fugue - Remastered', 'Take a Pebble - 2012 Remastered Version']",701268,54,0nCiidE5GgDrc5kWN3NZgZ,https://i.scdn.co/image/492cf7afbe3a7be6d6d2bda5c71a52e3cc1c9d3d
18228,18228,Wheeler Walker Jr.,0.0364,0.5489999999999999,202787.0,0.5760000000000001,1.94e-06,0.147,-6.282,0.0263,118.709,0.452,64.0,9,1,2,"['outlaw country', 'redneck']","['Fuck You Bitch', ""Drop 'Em Out - Remastered 2020"", 'Redneck Shit', ""Eatin' Pussy/Kickin' Ass"", 'I Like Smoking Pot (A Lot)', 'Sit on My Face', 'Puss in Boots', 'Family Tree', 'Drunk as Fuck', 'Finger up My Butt']",209743,61,6PjV05LlULv9XmFu7HeAia,https://i.scdn.co/image/3478f85a6a734ce5096e30f1de78a400f221ebf7
17276,17276,Thundercat,0.459,0.626,223354.25,0.68275,0.1608652924999999,0.19375,-7.339749999999999,0.225275,111.0335,0.5585,68.25,7,1,8,['afrofuturism'],"['Funny Thing', 'Them Changes', 'Dragonball Durag', 'Fair Chance', 'Dragonball Durag - Remix', 'Walk On By', 'Black Qualls', 'Friend Zone', 'Show You The Way', ""Oh Sheit it's X""]",721390,73,4frXpPxQQZwbCu3eTGnZEw,https://i.scdn.co/image/2de0565d544c3cbdd2517b724930bb0dcee6a1c8
2007,2007,Blitzen Trapper,0.5505,0.596,227817.5,0.5435,0.0107,0.0908,-10.6065,0.0478,86.366,0.5885,53.5,2,1,4,"['deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']","['Furr', 'Requiem', 'Black River Killer', 'Thirsty Man', 'Hazy Morning', 'Big Black Bird', 'Lady On the Water', 'I Am a Man of Constant Sorrow', 'Love the Way You Walk Away', 'Magical Thinking']",107736,53,72XY3HrDdFfZXNZFCT9Zh1,https://i.scdn.co/image/f3453273bfaec5077169bfb4ef534b092bca4cbc
18065,18065,Voice,0.192,0.7509999999999999,204444.0,0.8290000000000001,0.0,0.131,-3.935,0.1889999999999999,135.049,0.843,8.0,0,1,1,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'dream pop', 'freak folk', 'garage psych', 'gbvfi', 'indie pop', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'ohio indie', 'post-hardcore', 'power pop']","['Game Of Pricks', 'If We Wait', 'I Am A Scientist', 'Hot Freaks', 'As We Go Up, We Go Down', 'Game Of Pricks', 'Hold On Hope', 'Trust Them Now', 'Motor Away', 'Glad Girls']",117797,53,4oV5EVJ0XFWsJKoOvdRPvl,https://i.scdn.co/image/6c57c14c7461bda2bc6ac95134ec7d5e737037bf
8992,8992,Key Glock,0.0295216666666666,0.8855000000000001,174120.83333333337,0.5845000000000001,0.0001541666666666,0.1073666666666666,-6.874833333333335,0.293,137.35833333333335,0.4546666666666666,66.66666666666667,11,1,12,"['rap', 'southern hip hop', 'tennessee hip hop', 'trap']","['Gang Shit No Lame Shit', 'Russian Cream', 'Case Closed', 'Dough', 'Penguins', 'Mr. Glock', 'Word on the Streets', 'Since 6ix', 'What u see is what u get', 'Water on Water on Water']",826617,77,0RESbWvOMyua0yuyVrztJ5,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
8720,8720,KEY!,0.00908,0.613,214929.0,0.879,1.66e-06,0.108,-4.649,0.0729,76.96600000000002,0.4970000000000001,56.0,6,1,2,"['neo soul', 'pop', 'r&b', 'urban contemporary']","['Gang Shit No Lame Shit', 'Russian Cream', 'Case Closed', 'Dough', 'Penguins', 'Mr. Glock', 'Word on the Streets', 'Since 6ix', 'What u see is what u get', 'Water on Water on Water']",826617,77,0RESbWvOMyua0yuyVrztJ5,https://i.scdn.co/image/a5fa11cc61976d5e51915120320bad64afddebaf
14403,14403,Sage The Gemini,0.1146408,0.7924,193339.9,0.5628,0.001068,0.12768,-6.497200000000001,0.1726899999999999,127.0466,0.6260999999999999,60.1,11,1,10,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap']","['Gas Pedal', 'Red Nose', 'BABY', 'Now and Later', 'Gas Pedal - Remix', 'Payback', 'Buss It (feat. Chris Brown)', ""Don't You"", 'Good Thing', 'College Drop']",746371,70,6d47Z08T4snK50HgTEHo5Z,https://i.scdn.co/image/b6759df8b05efa25245af87f9e49b261f8a07923
3113,3113,Chris Rock,0.7845,0.5435000000000001,141440.0,0.8354999999999999,1.03e-06,0.7,-12.9115,0.9435,104.4405,0.2605,45.0,5,0,4,"['black comedy', 'comedy']","['Generic Food - GH Version', 'Olympics - GH Version', 'Afro Circus/I Like To Move It', 'Taxes', 'Tossed Salad Man - GH Version', 'E.L.E. 2 Intro', 'Blacks - GH Version', 'OJ - GH Version', 'No Sex', 'Defending Rap - GH Version']",96867,47,36eSjIksD6fehqxyDUHDA3,https://i.scdn.co/image/09637a3ad66537215a6032e1511fa87e0c420421
