,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL,Artist URL,Length
14556,14556,Saves The Day,0.0035192,0.385,180634.4,0.9298000000000002,3.82e-06,0.19038,-5.0058,0.1309,148.94799999999995,0.5161999999999999,40.0,4,1,10,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'new jersey hardcore', 'pop punk', 'post-hardcore', 'screamo']","['At Your Funeral', 'Shoulder to the Wheel', 'Rocks Tonic Juice Magic', 'Freakish', 'Anywhere With You', 'You Vandal', 'Holly Hox, Forget Me Nots', 'Sonic Reducer', 'See You', 'All-Star Me']",120522,50,5gWhlJBlLQGLOgYWO8lwCU,https://i.scdn.co/image/38dfc8f5903d2f2ce6d98a33a2a08449f2b77248,https://open.spotify.com/artist/5gWhlJBlLQGLOgYWO8lwCU,10
14558,14558,Saving Abel,0.03105775,0.52875,225336.5,0.79,3.875e-07,0.2153,-5.167499999999999,0.034675,136.97899999999998,0.50825,55.75,7,1,8,"['alternative metal', 'nu metal', 'post-grunge']","['Addicted', 'The Sex Is Good', 'Drowning (Face Down)', '18 Days', 'New Tattoo', 'Sailed Away', 'Addicted - Acoustic', 'Mississippi Moonshine', 'Miss America', 'Bringing Down the Giant']",614711,59,2AVVj8ezW2mJ0v8u7XydiF,https://i.scdn.co/image/dc40b45568815720418c391ce60e7a0fdcc153da,https://open.spotify.com/artist/2AVVj8ezW2mJ0v8u7XydiF,10
14561,14561,Saweetie,0.0326486666666666,0.9005,164151.91666666663,0.6911666666666666,8.620083333333335e-05,0.0885416666666666,-5.716,0.2181416666666666,109.83991666666668,0.55825,72.83333333333333,2,1,12,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']","['Best Friend (feat. Doja Cat)', 'Tap In', 'Back to the Streets (feat. Jhené Aiko)', 'My Type', 'ICY GRL', 'Tap In (feat. Post Malone, DaBaby & Jack Harlow)', 'Move (feat. Saweetie)', 'Sway With Me (with GALXARA)', 'Money Mouf', 'My Type (feat. City Girls & Jhené Aiko) - Remix']",1099253,82,6cK3NBO6uP7hh0oyuVELFl,https://i.scdn.co/image/1931fe3856a71a79e0dffb843f0004289feffc28,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,10
14562,14562,Sawyer Brown,0.409385,0.5711999999999999,191018.7,0.5796000000000001,0.00081,0.14406,-10.052600000000002,0.0353,139.59099999999998,0.7241,40.8,7,1,20,"['country', 'country road', 'country rock']","['Some Girls Do', 'The Race Is On', 'Six Days On The Road', 'Thank God For You', 'The Walk', 'Step That Step', 'All These Years', 'The Dirt Road', 'Used To Blue', 'Drive Me Wild']",364138,54,50hFWG3MaUUX5phNrrVc97,https://i.scdn.co/image/f64a091229584fb84ee5cdfa7a89dd5100d41543,https://open.spotify.com/artist/50hFWG3MaUUX5phNrrVc97,10
14563,14563,Saxon,0.020856774074074,0.393777777777778,263845.0740740741,0.8469703703703703,0.2516914177777779,0.2215866666666668,-8.277088888888889,0.0743822222222222,127.3241333333332,0.434185185185185,7.614814814814816,1,1,135,"['album rock', 'glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'rock']","['Wheels of Steel - 2009 Remastered Version', 'Princess of the Night - 2009 Remastered Version', 'Ride Like the Wind', 'Crusader', '747 (Strangers in the Night) - 2009 Remastered Version', 'Paperback Writer', 'Denim and Leather', 'Valley of the Kings', 'Red Star Falling', 'Broken Heroes']",386995,56,71vVmHeNgCVSa5SVmfvscU,https://i.scdn.co/image/e47c91f8fdd19f6d07ba7b4d39aff94a32f21f6f,https://open.spotify.com/artist/71vVmHeNgCVSa5SVmfvscU,10
14564,14564,Say Anything,0.11505,0.53375,207264.5,0.7515,0.0,0.1715,-5.551,0.118975,148.961,0.6657499999999998,50.5,9,1,8,"['dreamo', 'emo', 'neon pop punk', 'pop punk', 'screamo']","['Alive With the Glory of Love', 'Wow, I Can Get Sexual Too', 'A Walk Through Hell', 'Every Man has a Molly', 'Do Better', 'I Want to Know Your Plans', 'Woe', 'The Futile', 'Admit It!!', 'Yellow Cat (Slash) Red Cat']",250630,56,3ImqpXKKgkH5VydfgX1hd4,https://i.scdn.co/image/ea60f10373d7d5881645a391b4ac86a42522488f,https://open.spotify.com/artist/3ImqpXKKgkH5VydfgX1hd4,10
14567,14567,ScHoolboy Q,0.1353129677419354,0.732548387096774,259811.5161290323,0.7017741935483871,0.00023164,0.213258064516129,-6.203580645161289,0.1393419354838709,120.4107741935484,0.4250322580645161,62.0,1,1,31,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","['Collard Greens', 'Man Of The Year', 'X (with 2 Chainz & Saudi)', 'Studio', 'Numb Numb Juice', 'Floating (feat. 21 Savage)', 'THat Part', 'Pac-Man (feat. ScHoolboy Q)', 'Dangerous (feat. Kid Cudi)', 'Hands On The Wheel']",3627580,78,5IcR3N7QB1j6KBL8eImZ8m,https://i.scdn.co/image/16e1c84dcb5ab6b682f113a048ed172ca3ca2ef6,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,10
14569,14569,Scarlxrd,0.0505,0.585,193567.0,0.895,0.0042299999999999,0.32,-3.663,0.136,119.904,0.181,66.0,11,0,2,"['dark trap', 'emo rap', 'scream rap', 'underground hip hop']","['Heart Attack', '6 Feet', 'King, Scar.', 'Chain$Aw', 'Dxing Me.', 'Apxcalypse', 'LIVING LEGEND', 'Red Light', 'BERZERK', 'Kill Xr Be Killed']",1019371,67,6rYogEVj60BCIsLukpAnwr,https://i.scdn.co/image/ab6761610000e5eb1bc76d1d90e30f55af0b2d67,https://open.spotify.com/artist/6rYogEVj60BCIsLukpAnwr,10
14573,14573,Schandmaul,0.00419,0.4239999999999999,238493.0,0.907,0.0022495,0.687,-6.0325,0.06735,136.5215,0.581,2.5,7,1,4,"['german metal', 'german rock', 'hurdy-gurdy', 'medieval folk', 'medieval rock']","['Kaufmann und Maid', 'Der Teufel...', 'Euch zum Geleit', 'An der Tafelrunde', 'Walpurgisnacht', 'Dein Anblick', 'Willst du', 'Der Totengräber', 'Bunt und nicht braun', 'Froschkönig']",122427,52,388Jc5WX2TxTOgGwXidDM7,https://i.scdn.co/image/b36b45f9b958fe545e7f55c1593d68d73fb60463,https://open.spotify.com/artist/388Jc5WX2TxTOgGwXidDM7,10
14584,14584,Scoop,0.118,0.75,120507.0,0.59,0.8809999999999999,0.106,-14.192,0.111,127.953,0.745,0.0,9,0,2,['nyc rap'],"['Be Faithful', 'Be Faithful', 'Level Up (feat. Missy Elliott & Fatman Scoop) - Remix', 'Salt Shaker Extended Remix', 'Call Me King Kong B!T%H!!!', 'It Takes Scoop (feat. DJ Kool)', 'Pump Up', 'Make Some Noise', 'Got It - Fatman Scoop Remix', 'Sunrise']",33083,63,15GGbJKqC6w0VYyAJtjej6,https://i.scdn.co/image/c4b4817493ecf483965c7c289085b00de1e3d5a9,https://open.spotify.com/artist/15GGbJKqC6w0VYyAJtjej6,10
14586,14586,Scorpions,0.083940048,0.3990800000000003,272410.56,0.6799599999999998,0.1565100913333333,0.2722960000000002,-10.06697333333334,0.0546973333333333,119.79074666666658,0.4372519999999999,37.49333333333333,9,0,150,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']","['Wind Of Change', 'Still Loving You', 'Rock You Like A Hurricane', 'Send Me An Angel', 'No One Like You', 'Still Loving You', 'No One Like You', 'Humanity', 'Wind of Change', 'Wind of Change (with Morten Harket) - MTV Unplugged']",4382057,76,27T030eWyCQRmDyuvr1kxY,https://i.scdn.co/image/2f123bb26564d8a4cc63bc396a094cc4a74dc782,https://open.spotify.com/artist/27T030eWyCQRmDyuvr1kxY,10
14592,14592,Scott Huckabay,0.935,0.2239999999999999,481853.0,0.139,0.934,0.106,-19.933,0.0344,129.751,0.0914,52.0,0,1,2,['healing'],"['Resonant Wave', 'Root Chakra - Primal Support', 'Third Eye Chakra - Light Vision', 'Chakra Balancing - Merging All', 'Sacral Chakra - Creative Union', 'Crown Chakra - Higher Spirit', 'Sacred Alignment', 'Throat Chakra - Clear Truth', 'Rejuvenate Soul', 'Fields of Bliss']",1448,52,5NO9Da4kOYrg9E6iGhYQjg,https://i.scdn.co/image/e202b7b6f02d72557c4fb063f1cfb0b90b458b82,https://open.spotify.com/artist/5NO9Da4kOYrg9E6iGhYQjg,10
14603,14603,Scotty McCreery,0.1899714285714286,0.5461428571428572,227708.57142857145,0.6844285714285716,1.4035714285714284e-05,0.1168571428571428,-6.079999999999999,0.0389857142857142,132.2952857142857,0.449,57.14285714285714,9,1,14,"['contemporary country', 'country', 'country road', 'modern country rock']","['Five More Minutes', 'This Is It', 'In Between', 'You Time', 'See You Tonight', 'Feelin’ It', 'The Trouble With Girls', 'I Love You This Big', 'Forget To Forget You', 'That Old King James']",704692,64,6ZV6lGY0prbqpTD0Md8i29,https://i.scdn.co/image/9823a02857450870b5353ef8d676b02965aafd4f,https://open.spotify.com/artist/6ZV6lGY0prbqpTD0Md8i29,10
14608,14608,Screaming Trees,0.0002384666666666,0.1955,244722.0,0.9116666666666672,0.0008117166666666,0.202,-6.128000000000001,0.0793499999999999,162.33283333333338,0.3941666666666665,43.33333333333334,7,1,12,"['alternative metal', 'alternative rock', 'grunge', 'rock']","['Nearly Lost You', 'Shadow of the Season', 'Dollar Bill', 'More or Less', 'All I Know', 'No One Knows', 'Butterfly', 'Troubled Times', 'Dying Days', 'Winter Song']",211144,51,3Ukr3Ufjg8ygRJv7Ww887f,https://i.scdn.co/image/2c21878a150d588e74e9d5871fdd816456f1d6e5,https://open.spotify.com/artist/3Ukr3Ufjg8ygRJv7Ww887f,10
14615,14615,Seaforth,0.1689999999999999,0.612,169155.0,0.621,0.0,0.1369999999999999,-5.657,0.0734,185.857,0.883,67.0,7,1,2,"['contemporary country', 'country pop']","['Breakups', 'Anything She Says', 'Talk About', 'Everything Falls for You', 'Close Enough', 'Love That', 'Good and Gone', 'Taken Your Picture', 'Talk to Me', 'Good and Gone - Reimagined']",17604,66,1ryJB2bhfYjjIt8kqy4BoG,https://i.scdn.co/image/1e4724ed5567c9370e8937a8b5d081e224818538,https://open.spotify.com/artist/1ryJB2bhfYjjIt8kqy4BoG,10
14616,14616,Seafret,0.15995,0.3860000000000001,222306.5,0.4705,6.025e-06,0.108,-8.5445,0.03125,147.59250000000003,0.1945,70.5,9,0,4,"['folk-pop', 'modern rock']","['Atlantis', 'Oceans', 'Wildfire', 'Drown', 'Give Me Something', 'Most of Us Are Strangers', 'Be My Queen', 'Be There', 'Loving You', ""Tell Me It's Real""]",529754,67,4Ly0KABsxlx4fNj63zJTrF,https://i.scdn.co/image/208cde1f1f54516a10b5ac0773ae7c3781db2012,https://open.spotify.com/artist/4Ly0KABsxlx4fNj63zJTrF,9
14622,14622,Sean Dagher,0.9413333333333332,0.6485000000000001,115977.66666666669,0.2980833333333333,7.450000000000002e-07,0.22495,-5.782666666666668,0.0581833333333333,121.612,0.7521666666666667,58.66666666666666,2,1,6,['shanty'],"['Leave Her Johnny', 'Randy Dandy Oh', 'Drunken Sailor', 'Fish in the Sea', 'Roll, Boys, Roll!', 'Lowlands Away', 'Dead Horse', 'Running Down to Cuba', 'Billy Riley', ""Here's a Health to the Company""]",10599,62,5JgxqXmh1TrVDZn7gAgqLw,https://i.scdn.co/image/dc61c90323e552227e77abfe5f11c5e07fb9a559,https://open.spotify.com/artist/5JgxqXmh1TrVDZn7gAgqLw,9
14626,14626,Sean Kingston,0.1131535,0.7500500000000001,224415.75,0.7502499999999998,0.0,0.25805,-4.018,0.070495,127.23319999999998,0.8062000000000001,61.75,1,1,20,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']","['Beautiful Girls', 'Eenie Meenie', 'Fire Burning', 'Beat It (feat. Chris Brown & Wiz Khalifa)', 'Beautiful Girls', 'Dumb Love', 'Take You There', 'Amore e Capoeira', 'Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj)', 'Me Love']",2078931,75,6S0dmVVn4udvppDhZIWxCr,https://i.scdn.co/image/ce0a4412aa74a2b7e591b23380e7b238678a1df3,https://open.spotify.com/artist/6S0dmVVn4udvppDhZIWxCr,10
14639,14639,Sebastian Ingrosso,0.0736,0.485,221273.0,0.7240000000000001,0.0,0.0631,-4.633,0.0521,128.045,0.433,66.0,9,0,1,"['big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']","['Sun Is Shining', 'Reload - Radio Edit', 'Calling (Lose My Mind) - Radio Edit', 'Something New', 'Leave The World Behind - Radio Edit', 'On My Way', 'Dark River - Bonus Track', 'Together - Radio Edit', 'Leave The World Behind', 'Calling (Lose My Mind) - Extended Club Mix']",884349,66,6hyMWrxGBsOx6sWcVj1DqP,https://i.scdn.co/image/f09141e96958f320e89bf86f4635eda9fcc379ac,https://open.spotify.com/artist/6hyMWrxGBsOx6sWcVj1DqP,10
14641,14641,Sebastian Yatra,0.2133850000000001,0.6549699999999999,219291.44,0.6919199999999998,0.0,0.146311,-4.784750000000002,0.0743909999999999,125.48944999999996,0.6140700000000003,2.7,0,1,100,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']","['Chica Ideal', 'Pareja Del Año', 'No Bailes Sola', 'Bajo La Mesa', 'Robarte un Beso', 'No Hay Nadie Más', 'Locura', 'Adiós', 'TBT', 'Un Año']",15212064,85,07YUOmWljBTXwIseAUd9TW,https://i.scdn.co/image/ab6761610000e5eb07752b78479cb59948f7d5ca,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,10
14644,14644,Sech,0.34699,0.8041,232080.15,0.6718999999999998,7.021949999999998e-05,0.18497,-4.10045,0.1294249999999999,119.3389,0.5883000000000002,55.15,8,0,20,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']","['911', 'Relación - Remix', 'La Luz', 'Sigues Con El', 'Relación', 'Ignorantes', 'Otro Trago - Remix', 'Otro Trago', 'Quizas', 'PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix']",7908262,90,77ziqFxp5gaInVrF2lj4ht,https://i.scdn.co/image/ab6761610000e5eba760b68c06ca08e6dce6b45c,https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht,10
14646,14646,Secos & Molhados,0.27005,0.5085,180723.25,0.265975,0.0164005,0.153,-15.05575,0.03535,116.3835,0.5720000000000001,48.75,2,1,8,"['bossa nova', 'mpb', 'nova mpb', 'psicodelia brasileira']","['Sangue latino', 'Rosa de Hiroshima', 'Fala', 'Amor', 'Primavera nos dentes', 'O vira', 'Flores astrais', 'Não, não digas nada', 'Assim assado', 'Prece cósmica']",281361,53,4EKJxXaAZapG14Q5FTZoxm,https://i.scdn.co/image/ab67616d0000b27370f4d5f1690bbedab86fe5db,https://open.spotify.com/artist/4EKJxXaAZapG14Q5FTZoxm,10
14647,14647,Secret Garden,0.8929999999999999,0.1724571428571428,200499.0,0.2712857142857143,0.6732857142857143,0.1100142857142857,-12.306285714285714,0.0376285714285714,75.53300000000002,0.1002571428571428,52.0,9,0,14,"['bow pop', 'neoclassical darkwave', 'new age', 'operatic pop']","['Song From A Secret Garden', 'Nocturne', 'The Promise', 'Adagio', 'Serenade To Spring', 'Pastorale', 'Sleepsong', 'Greenwaves', 'You Raise Me Up', 'Sometimes When It Rains']",173950,62,6GUg2fRLklsnSJsG3PrTt0,https://i.scdn.co/image/b06411e3aa7599df1b90c4d8ca289c888f1a2f95,https://open.spotify.com/artist/6GUg2fRLklsnSJsG3PrTt0,10
14651,14651,Seeb,0.0253949999999999,0.64275,201948.25,0.7732500000000001,9.825000000000003e-06,0.160325,-5.505999999999999,0.087825,102.59775,0.6289999999999999,41.25,7,0,8,"['dance pop', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'swedish pop', 'tropical house']","['I Took A Pill In Ibiza - Seeb Remix', 'Bigger Than', 'Hymn for the Weekend - Seeb Remix', 'Rich Love (with Seeb)', 'Unfamiliar', 'Easier - Seeb Remix', 'Naive', 'Grip', 'Breathe', 'Run It Up']",209280,75,5iNrZmtVMtYev5M9yoWpEq,https://i.scdn.co/image/fb2fe391b00d6b09d3560a2b914cfcfe108c33da,https://open.spotify.com/artist/5iNrZmtVMtYev5M9yoWpEq,10
14652,14652,Seekae,0.193,0.544,303661.0,0.579,1.4300000000000004e-05,0.1169999999999999,-8.52,0.0712,109.769,0.294,64.0,8,1,1,['ambient idm'],"['Test & Recognise - Flume Re-work', 'Turbine Blue', 'Test & Recognise - HWLS Remix', 'Test & Recognise', 'Another', 'Void', 'The Worry', 'Test & Recognise - Cassius Select Remix', 'The Stars Below', 'Reset Head']",33892,51,4lCsf6uYTVnWSKm99eKkdY,https://i.scdn.co/image/3ffc81cbd64f84beca4e90d8c3aff2084b963731,https://open.spotify.com/artist/4lCsf6uYTVnWSKm99eKkdY,10
14653,14653,Seether,0.0034921349999999,0.5105249999999999,231889.225,0.8351499999999998,0.0521165275,0.1377,-4.385750000000002,0.0490799999999999,137.89932500000003,0.4449750000000001,55.9,8,1,40,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']","['Fake It', 'Remedy', 'Broken', 'Fine Again', 'Careless Whisper', 'Country Song', 'Nobody Praying For Me', 'Dangerous', 'Against The Wall - Acoustic Version', 'Same Damn Life']",2407024,74,6B5c4sch27tWHAGdarpPaW,https://i.scdn.co/image/dc1696d6dd2c2a9a5ed9b096927fec6633926d8f,https://open.spotify.com/artist/6B5c4sch27tWHAGdarpPaW,10
14654,14654,Seezyn,0.0622,0.715,205800.0,0.639,0.0,0.157,-5.017,0.0752,149.996,0.151,77.0,5,0,2,['cincinnati rap'],"[""Heartbreak & Drugs Don't Mx Well"", 'High With Me', 'Sideline', 'Solo', 'Knock Knock', 'Cold Hearted', 'Faces', 'Shell', 'Problem Solver', 'Big Ticket']",6781,63,1jIVEaq8GmqMYb8nFNAZgb,https://i.scdn.co/image/ab6761610000e5eb6747906c5bbeb5d5c6466f34,https://open.spotify.com/artist/1jIVEaq8GmqMYb8nFNAZgb,9
14659,14659,Seiko Matsuda,0.244,0.6509999999999999,222280.0,0.747,0.000204,0.136,-4.92,0.0305,137.264,0.705,35.0,9,1,2,"['j-pop', 'japanese singer-songwriter', 'kayokyoku', 'techno kayo']","['赤いスイートピー', '青い珊瑚礁', 'SWEET MEMORIES', '瑠璃色の地球', '瞳はダイアモンド', '渚のバルコニー', 'チェリーブラッサム', '瑠璃色の地球 - 2020', '大切なあなた', '薔薇のように咲いて 桜のように散って']",204527,55,3E5NLQpQbd0eJ18XO9zC0h,https://i.scdn.co/image/63b09e26caebef2e584bfbfe03c29e64c00239ac,https://open.spotify.com/artist/3E5NLQpQbd0eJ18XO9zC0h,10
14664,14664,Selda Bağcan,0.911,0.591,312216.0,0.294,0.00156,0.239,-16.167,0.0312,109.755,0.359,59.0,7,0,1,"['anadolu rock', 'azeri traditional', 'turkish folk', 'turkish jazz', 'turkish psych']","['Öyle Bir Yerdeyim ki', 'Gesi Bağları', 'Ayrılık', 'Dön Gel Birtanem', 'Dostum Dostum', 'Adaletin Bu mu Dünya', 'Katip Arzuhalim Yaz Yare Böyle / Sivas Ellerinde Sazım Çalınır', 'Yürüyorum Dikenlerin Üstünde', 'Ağlama Anne', 'Magusa Limanı']",703194,60,2NGRETzxjeN4b9o3OGY6Yn,https://i.scdn.co/image/fd0b722e4b70c9b4dc56f0c890c11edb3af79b02,https://open.spotify.com/artist/2NGRETzxjeN4b9o3OGY6Yn,10
14666,14666,Selena Gomez,0.1134008695652174,0.6854565217391304,202265.7608695652,0.6925217391304348,2.120065217391305e-05,0.1567565217391304,-5.375673913043476,0.0943869565217391,112.26647826086958,0.5374478260869564,65.8695652173913,7,0,46,"['dance pop', 'pop', 'pop dance', 'post-teen pop']","['Baila Conmigo (with Rauw Alejandro)', 'Lose You To Love Me', 'Selfish Love (with Selena Gomez)', 'Wolves', 'Taki Taki (with Selena Gomez, Ozuna & Cardi B)', 'Dámelo To’ (feat. Myke Towers)', 'It Ain’t Me (with Selena Gomez)', 'De Una Vez', 'Ice Cream (with Selena Gomez)', 'Back To You - From 13 Reasons Why – Season 2 Soundtrack']",26808434,89,0C8ZW7ezQVs4URX5aX7Kqx,https://i.scdn.co/image/315259766f283841307666e24fbb297ddeee1860,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,10
14668,14668,Selena y los Dinos,0.3569166666666666,0.6047499999999999,188391.08333333328,0.6745,1.5683333333333333e-06,0.2343833333333333,-7.808499999999999,0.041675,134.00983333333335,0.7392499999999997,45.5,0,1,24,['latin pop'],"['La Llamada - 1993 Version', 'Dame Un Beso', 'No Debes Jugar - 1993 Version', 'Besitos', 'My Love', 'Sukiyaki', 'Tú Robaste Mi Corazón', 'Contigo Quiero Estar', 'Quiero Ser', 'Mentiras']",254950,58,1WwQf298ZQr1yX8L4wjXpy,https://i.scdn.co/image/8b8830f63b6af6466db9f52e2593abd959ec5772,https://open.spotify.com/artist/1WwQf298ZQr1yX8L4wjXpy,10
14672,14672,Semyon Bychkov,0.8420000000000001,0.444,142000.0,0.2405,0.3225268,0.2795,-20.4445,0.04065,100.4935,0.609,48.0,5,1,4,['orchestral performance'],"['Carmen Suite No.1: 5. Les toréadors', 'Symphony No. 6 In B Minor, Op. 74, TH.30: 4. Finale: Adagio lamentoso - Andante', 'Orpheus in the Underworld: Cancan', 'Carmen Suite No.2: 2. Habanera', 'Farandole', 'Wiener Blut, Walzer, Op. 354', 'Boléro, M. 81', 'The Nutcracker, Op.71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance Of The Sugar-Plum Fairy)', 'Symphony No. 6 In B Minor, Op. 74, TH.30: 1. Adagio - Allegro non troppo', 'Eugene Onegin, Op.24, TH.5 / Act 1: Letter scene. ""Puskai pogilabnu ya, no pryezhde""']",1668,51,6qg886AZaBjnfRF5tEs4Ht,https://i.scdn.co/image/b8ee3a715d1764c2ceac7a2fd6735d257961c566,https://open.spotify.com/artist/6qg886AZaBjnfRF5tEs4Ht,10
14676,14676,Sensato,0.12,0.8690000000000001,249800.0,0.691,0.0,0.102,-6.872000000000001,0.192,95.019,0.875,62.0,7,1,1,"['dembow', 'dominican pop', 'rap dominicano']","['El Taxi', 'El Malo (Remix) [feat. Romeo Santos]', 'Agachaito', 'Crazy People (DJ Buddha Explicit Version)', 'Watagatapitusberry', 'Que Lo Que', 'Que Lo Que', 'Tu No Lo Sabe', 'Bien Bellaco (feat. Lirico en la casa, La perversa & Yomel el Meloso)', 'Crazy People (Explicit)']",36269,53,7iJrDbKM5fEkGdm5kpjFzS,https://i.scdn.co/image/11fee1812faf6c5e301d3ebc62d009d3459bca07,https://open.spotify.com/artist/7iJrDbKM5fEkGdm5kpjFzS,10
14680,14680,Sentidos Opuestos,0.320025,0.7645,244823.25,0.71,0.4025033750000001,0.107675,-13.3215,0.045025,112.739,0.68275,56.0,4,1,8,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']","['Amor De Papel', '¿Donde Están?', 'Ardiente Tentación', 'Fiesta', 'Cuando Ella Me Amaba', 'Escríbeme En El Cielo', 'Mirame - Radio Mix', 'Eternamente', 'Fuego Y Pasión', ""Dime (As If You're an Army)""]",650041,58,1xJAOe5igcfHGUbMHxsTBq,https://i.scdn.co/image/2ee3ae6ea81fcc0aae6c375fa01fe00f869ec145,https://open.spotify.com/artist/1xJAOe5igcfHGUbMHxsTBq,9
14682,14682,Seon,0.625,0.835,168281.0,0.283,3.4e-06,0.102,-10.121,0.0781,86.98299999999998,0.282,65.0,7,0,2,['sad rap'],"['Never Be Alright', 'Where Did All Of The Colors Go?', 'It Could Always Be Worse', 'Dead and Gone', 'Break Me Down', 'Friends?', 'so long forgotten', 'Thoughts In My Head', 'Hearts for Eyes', ""Gone Like I'm Dying""]",8292,53,4sADZZMvbgQIsCCkmqUYF8,https://i.scdn.co/image/ab6761610000e5eb2051e4efa567ff3ad042f17b,https://open.spotify.com/artist/4sADZZMvbgQIsCCkmqUYF8,9
14683,14683,Separ,0.0996,0.621,223869.5,0.8955,0.0,0.4075,-2.8245,0.2185,114.35,0.5315,19.0,2,1,2,"['czsk hip hop', 'slovak hip hop']","['OG', '2020', 'Ahoj Ahoj Čo Ty', 'Fénix', 'Odjebem Strop', 'Origami', 'Čo Odo Mňa Chcete', 'Choices', 'Čo Sa Dá', 'Strýko Separ']",112922,60,3LujD0iQ9jRbSCMA39CGfO,https://i.scdn.co/image/eefd4a5d2b33e44d5034a485f249774e610102c0,https://open.spotify.com/artist/3LujD0iQ9jRbSCMA39CGfO,10
