,Artist,Genres,Followers,Popularity
16620,The Jesus and Mary Chain,"['alternative rock', 'art rock', 'dance rock', 'new wave', 'noise pop', 'nu gaze', 'post-punk', 'punk', 'rock', 'scottish indie', 'shoegaze', 'uk post-punk']",330727,58
16621,The Jets,"['freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'quiet storm', 'soft rock', 'urban contemporary']",5813028,80
16627,The Jokers,['ontario indie'],507266,64
16632,The Jordanaires,['country gospel'],577557,64
16633,The Joy of Nature,['neofolk'],759,61
16635,The Judds,"['country', 'country dawn', 'country rock']",442485,57
16638,The Jungle Giants,"['australian indie', 'australian pop']",200263,64
16646,The Kiboomers,"['""children\'s music""', 'music box']",21984,70
16648,The Kid LAROI,['australian hip hop'],1601849,90
16649,The Killers,"['modern rock', 'permanent wave', 'rock']",5934898,81
16650,The Kills,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'new rave', 'punk blues', 'rock']",1387584,68
16654,The Kings,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",4665442,80
16655,The Kingsmen,['classic garage rock'],29092,53
16657,The Kinks,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",1829895,71
16658,The Knack,"['album rock', 'classic rock', 'power pop']",148589,61
16660,The Knife,"['alternative dance', 'art pop', 'dance-punk', 'electroclash', 'electronica', 'electropop', 'gothenburg indie', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop']",741957,71
16661,The Knocks,"['alternative dance', 'edm', 'electro house', 'indie poptimism', 'indietronica', 'new french touch', 'nu disco', 'pop', 'pop dance', 'tropical house', 'vapor soul']",157918,72
16662,The Kooks,"['brighton indie', 'modern rock', 'rock']",2069853,72
16665,The LOX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",339678,58
16666,The La's,['australian hip hop'],38647874,97
16667,The Lacs,"['country rap', 'redneck']",401403,64
16671,The Larks,"['classic soul', 'rhythm and blues', 'souldies']",75114,57
16673,The Last Poets,"['dub poetry', 'slam poetry']",712294,67
16674,The Last Resort,['oi'],6344758,80
16675,The Last Shadow Puppets,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",754785,64
16677,The Latin Brothers,"['cumbia', 'latin jazz', 'salsa', 'salsa colombiana', 'tropical']",115360,52
16678,The Laurie Berkner Band,"['""children\'s music""', 'kindie rock']",39276,60
16683,The Lemonheads,"['alternative pop', 'alternative rock', 'boston rock', 'lilith', 'pop rock', 'power pop']",185830,56
16685,The Lightning Seeds,"['britpop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'pop rock']",104502,51
16686,The Lights,['alternative r&b'],13679181,92
16689,The Lion,"['banjo', 'folk-pop', 'indie poptimism', 'indiecoustica', 'modern rock', 'pop rock', 'stomp and holler']",485907,58
16694,The Living Tombstone,"['otacore', 'pony']",730224,73
16695,The London Opera Chorus,"['opera', 'opera chorus']",464965,63
16697,The Lonely Island,"['comedy rap', 'comic', 'pop rap']",966352,65
16702,The Lovin' Spoonful,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'traditional folk']",325972,61
16703,The Lumineers,"['folk-pop', 'modern rock', 'stomp and holler']",4228330,80
16704,The Maccabees,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave']",328742,56
16705,The Machine,"['baroque pop', 'pop', 'uk alternative pop']",3347625,88
16709,The Magician,"['belgian edm', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']",122333,56
16710,The Magnetic Fields,"['alternative rock', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'metropopolis', 'permanent wave', 'stomp and holler', 'tape club']",166929,56
16713,The Maine,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop', 'tempe indie']",479831,63
16714,The Mamas & The Papas,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",1088435,70
16715,The Mancini Pops Orchestra,['pops orchestra'],119804,61
16718,The Manhattans,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",362388,54
16723,The Mars Volta,"['alternative metal', 'el paso indie', 'rock']",471122,56
16724,The Marshall Tucker Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",615371,61
16725,The Marvelettes,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",242260,56
16726,The Mavericks,"['country', 'country rock']",113964,56
16727,The Maytals,"['reggae', 'rock steady', 'ska']",49841,54
16731,The Mellomen,['movie tunes'],294432,61
16735,The Messengers,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz drums', 'jazz fusion', 'soul jazz']",299032,54
16737,The Meters,"['afrobeat', 'classic soul', 'funk', 'instrumental soul', 'jazz funk', 'modern funk', 'new orleans funk', 'soul', 'soul jazz', 'southern soul']",191452,58
16738,The Metronomes,['minimal wave'],147727,58
16740,The Microphones,"['alternative rock', 'anti-folk', 'art rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'olympia wa indie']",110715,52
16743,The Mighty Mighty Bosstones,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",255905,58
16745,The Milk Carton Kids,"['indie folk', 'new americana', 'progressive bluegrass', 'stomp and flutter', 'stomp and holler']",152650,58
16748,The Miracles,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",252408,51
16749,The Mission,"['ambient folk', 'lancaster pa indie']",764369,70
16751,The Modern Lovers,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'dance rock', 'folk rock', 'indie rock', 'new wave', 'psychedelic rock', 'punk', 'punk blues']",129558,52
16752,The Modernaires,['vocal harmony group'],369020,60
16755,The Moments,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'souldies']",46606,61
16757,The Monkees,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",791917,68
16763,The Monteverdi Choir,"['british choir', 'choral']",3140359,81
16764,The Moody Blues,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",827277,63
16765,The Moon,"['dance pop', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",704339,78
16767,The Moors,"['ethereal wave', 'medieval folk', 'neoclassical darkwave']",115511,56
16769,The Mothers,"['art rock', 'experimental', 'experimental rock', 'folk rock', 'jazz fusion', 'jazz rock', 'psychedelic rock', 'space rock', 'symphonic rock']",584743,62
16772,The Mountain Goats,"['alternative rock', 'anti-folk', 'canadian indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new weird america', 'stomp and holler']",265009,61
16773,The Move,"['east coast reggae', 'jawaiian', 'reggae fusion', 'reggae rock']",74856,59
16774,The Movement,"['east coast reggae', 'jawaiian', 'reggae fusion', 'reggae rock']",74856,59
16775,The Mowgli's,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",226590,61
16780,The Naked And Famous,"['alternative dance', 'auckland indie', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'kiwi rock', 'metropopolis', 'modern rock', 'shimmer pop']",659046,62
16781,The National,"['indie rock', 'modern rock', 'stomp and holler']",38647874,97
16782,The National Parks,"['acoustic pop', 'folk-pop', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler', 'utah indie']",60072,57
16784,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",5867953,86
16787,The New Basement Tapes,"['indie folk', 'new americana', 'roots rock']",111135,51
16795,The New Symphony Orchestra Of London,['british orchestra'],3140359,81
16797,The Noble Six,"['progressive uplifting trance', 'uplifting trance']",138667,54
16798,The Noise,['sleep'],331,61
16799,The Noise Project,['white noise'],331,61
16801,The Norman Luboff Choir,['easy listening'],294432,61
16803,The Notorious B.I.G.,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",6210073,83
16806,The O'Jays,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",780997,63
16807,The O'Neill Brothers Group,['coverchill'],17024,63
16808,The Oak Ridge Boys,"['classic country pop', 'country', 'country rock']",337265,57
16810,The Offspring,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",4081607,79
16811,The Oh Hellos,"['folk-pop', 'indie folk', 'indie pop', 'indiecoustica', 'san marcos tx indie', 'shimmer pop', 'stomp and holler']",253256,66
16815,The Original,"['broadway', 'show tunes']",24860,67
16817,The Orion Experience,"['indie pop', 'stomp pop']",61330,60
16821,The Out-Siders,['american oi'],2945270,78
16822,The Outfield,"['album rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",383887,67
16824,The Outlaws,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",231827,51
16825,The Outsiders,['american oi'],2945270,78
16828,The Paper Kites,"['australian indie folk', 'indie folk', 'stomp and holler']",486233,70
16833,The Partysquad,"['dutch hip hop', 'dutch pop', 'moombahton']",6178909,82
16844,The Pharcyde,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",468833,63
16847,The Philadelphia Orchestra Pops,['pops orchestra'],337974,58
16849,The Piano Guys,"['bow pop', 'classify']",1121934,69
16850,The Pied Pipers,"['big band', 'swing', 'vocal harmony group']",14106,51
16854,The Pioneers,"['cowboy western', 'traditional country', 'vocal harmony group', 'western swing']",73237,54
16858,The Pixels,['romanian rock'],264613,65
16859,The Platters,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",495629,63
16862,The Pogues,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",367732,62
16863,The Pointer Sisters,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']",614797,68
16865,The Police,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",4116626,79
16869,The Postal Service,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",462325,58
16872,The Prague Brass Soloists,['baroque brass'],115511,56
16873,The Presets,"['alternative dance', 'australian dance', 'australian indie', 'dance-punk', 'electronica', 'electropop', 'indietronica', 'new rave']",95711,63
16874,The Presidents,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']",419066,61
16875,The Presidents Of The United States Of America,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']",419066,61
16876,The Pretty Reckless,"['alternative metal', 'candy pop']",1063872,67
16879,The Proclaimers,"['celtic rock', 'new wave pop', 'scottish rock']",236298,66
16880,The Prodigy,"['big beat', 'breakbeat', 'hardcore techno', 'rave']",2069536,69
16882,The Prophet,"['j-poprock', 'j-rock', 'japanese alternative rock']",542344,68
16884,The Prunes,"['acid rock', 'classic garage rock', 'folk rock', 'freakbeat', 'protopunk', 'psychedelic rock']",1913657,73
16885,The Psychedelic Furs,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'rock']",377352,60
16887,The Puppini Sisters,"['adult standards', 'easy listening', 'swing']",4487336,78
16888,The Pussycat Dolls,"['dance pop', 'girl group', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",4209779,74
16892,The Raconteurs,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",728790,63
16897,The Rain Library,"['sleep', 'water']",1808,59
16900,The Range,['soft rock'],251982,60
16901,The Rapture,"['alternative dance', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",334856,58
16903,The Rasmus,"['finnish alternative rock', 'funk metal']",339113,61
16905,The Ravens,"['doo-wop', 'rhythm and blues', 'vocal harmony group']",507266,64
16907,The Ray Charles Singers,['easy listening'],312847,60
16910,The Ready Set,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']",274694,55
16913,The Real McKenzies,"['canadian celtic', 'canadian punk', 'celtic rock', 'punk', 'skate punk', 'vancouver punk']",108169,55
16917,The Red Army Choir,['russian folk'],93122,56
16918,The Red Jumpsuit Apparatus,"['emo', 'pop punk', 'pop rock', 'screamo']",1012071,67
16920,The Remains,['indie folk'],485862,62
16922,The Rembrandts,['pop rock'],39132,59
16924,The Replacements,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'indie rock', 'new wave', 'permanent wave', 'pop rock', 'post-punk', 'power pop', 'punk', 'rock', 'roots rock']",205947,57
16927,The Revivalists,"['indie folk', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",274501,63
16928,The Revolution,['electro jazz'],5191540,76
16931,The Righteous Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",359809,65
16943,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'rock']",10035921,83
16944,The Romantics,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'soft rock', 'synthpop']",249198,60
16945,The Ronettes,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']",168889,62
16946,The Roots,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'philly rap', 'political hip hop', 'southern hip hop']",1031400,66
16951,The Runaways,"['early us punk', 'protopunk']",247189,57
16954,The S.O.S Band,"['disco', 'electro', 'funk', 'minneapolis sound', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",384735,51
16960,The School,['social media pop'],1584245,73
16961,The Score,"['modern alternative rock', 'modern rock']",798433,76
16962,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",6536065,78
16968,The Seekers,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'traditional folk']",113812,53
16970,The Sesame Street Cast,"['""children\'s music""', 'sesame street']",13887,59
16973,The Shadows,"['adult standards', 'brill building pop', 'british invasion', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",236615,60
16980,The Shins,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'rock', 'stomp and holler']",1033474,67
16981,The Shirelles,"['adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",202295,56
16985,The Simpsons,['comic'],11977172,83
16988,The Skatalites,"['dub', 'reggae', 'rock steady', 'ska', 'ska jazz', 'ska revival']",173141,55
